year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,%_votes
2011,FLORIDA,FL,HOLMES,12059,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1446,8589,0.17
2011,FLORIDA,FL,INDIAN RIVER,12061,US PRESIDENT,BARACK OBAMA,DEMOCRAT,29710,70591,0.42
2011,FLORIDA,FL,JACKSON,12063,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7671,21565,0.36
2011,FLORIDA,FL,JEFFERSON,12065,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4088,7957,0.51
2011,FLORIDA,FL,LAFAYETTE,12067,US PRESIDENT,BARACK OBAMA,DEMOCRAT,642,3359,0.19
2011,FLORIDA,FL,LAKE,12069,US PRESIDENT,BARACK OBAMA,DEMOCRAT,62948,146926,0.43
2011,FLORIDA,FL,LEE,12071,US PRESIDENT,BARACK OBAMA,DEMOCRAT,119701,269276,0.44
2011,FLORIDA,FL,LEON,12073,US PRESIDENT,BARACK OBAMA,DEMOCRAT,91747,148608,0.62
2011,FLORIDA,FL,LEVY,12075,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6711,18725,0.36
2011,FLORIDA,FL,LIBERTY,12077,US PRESIDENT,BARACK OBAMA,DEMOCRAT,895,3278,0.27
2011,FLORIDA,FL,MADISON,12079,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4270,8907,0.48
2011,FLORIDA,FL,MANATEE,12081,US PRESIDENT,BARACK OBAMA,DEMOCRAT,70034,151994,0.46
2011,FLORIDA,FL,MARION,12083,US PRESIDENT,BARACK OBAMA,DEMOCRAT,70839,162022,0.44
2011,FLORIDA,FL,MARTIN,12085,US PRESIDENT,BARACK OBAMA,DEMOCRAT,33508,78294,0.43
2011,FLORIDA,FL,MIAMI-DADE,12086,US PRESIDENT,BARACK OBAMA,DEMOCRAT,499831,863486,0.58
2011,FLORIDA,FL,MONROE,12087,US PRESIDENT,BARACK OBAMA,DEMOCRAT,20907,40272,0.52
2011,FLORIDA,FL,NASSAU,12089,US PRESIDENT,BARACK OBAMA,DEMOCRAT,10618,38304,0.28
2011,FLORIDA,FL,OKALOOSA,12091,US PRESIDENT,BARACK OBAMA,DEMOCRAT,25872,95529,0.27
2011,FLORIDA,FL,OKEECHOBEE,12093,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5108,12786,0.4
2011,FLORIDA,FL,ORANGE,12095,US PRESIDENT,BARACK OBAMA,DEMOCRAT,273009,462711,0.59
2011,FLORIDA,FL,OSCEOLA,12097,US PRESIDENT,BARACK OBAMA,DEMOCRAT,59962,100670,0.6
2011,FLORIDA,FL,PALM BEACH,12099,US PRESIDENT,BARACK OBAMA,DEMOCRAT,361271,590500,0.61
2011,FLORIDA,FL,PASCO,12101,US PRESIDENT,BARACK OBAMA,DEMOCRAT,102417,214866,0.48
2011,FLORIDA,FL,PINELLAS,12103,US PRESIDENT,BARACK OBAMA,DEMOCRAT,248299,463282,0.54
2011,FLORIDA,FL,POLK,12105,US PRESIDENT,BARACK OBAMA,DEMOCRAT,113865,244833,0.47
2011,FLORIDA,FL,PUTNAM,12107,US PRESIDENT,BARACK OBAMA,DEMOCRAT,13236,33171,0.4
2011,FLORIDA,FL,ST. JOHNS,12109,US PRESIDENT,BARACK OBAMA,DEMOCRAT,35791,105844,0.34
2011,FLORIDA,FL,ST. LUCIE,12111,US PRESIDENT,BARACK OBAMA,DEMOCRAT,67125,120579,0.56
2011,FLORIDA,FL,SANTA ROSA,12113,US PRESIDENT,BARACK OBAMA,DEMOCRAT,19470,76185,0.26
2011,FLORIDA,FL,SARASOTA,12115,US PRESIDENT,BARACK OBAMA,DEMOCRAT,102686,207353,0.5
2011,FLORIDA,FL,SEMINOLE,12117,US PRESIDENT,BARACK OBAMA,DEMOCRAT,99335,205895,0.48
2011,FLORIDA,FL,SUMTER,12119,US PRESIDENT,BARACK OBAMA,DEMOCRAT,17655,48868,0.36
2011,FLORIDA,FL,SUWANNEE,12121,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4916,17662,0.28
2011,FLORIDA,FL,TAYLOR,12123,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2803,9366,0.3
2011,FLORIDA,FL,UNION,12125,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1299,5285,0.25
2011,FLORIDA,FL,VOLUSIA,12127,US PRESIDENT,BARACK OBAMA,DEMOCRAT,127795,243824,0.52
2011,FLORIDA,FL,WAKULLA,12129,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5311,14376,0.37
2011,FLORIDA,FL,WALTON,12131,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7174,27046,0.27
2011,FLORIDA,FL,WASHINGTON,12133,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2863,11131,0.26
2012,FLORIDA,FL,ALACHUA,12001,US PRESIDENT,BARACK OBAMA,DEMOCRAT,69699,120418,0.58
2012,FLORIDA,FL,BAKER,12003,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2311,11368,0.2
2012,FLORIDA,FL,BAY,12005,US PRESIDENT,BARACK OBAMA,DEMOCRAT,22051,79861,0.28
2012,FLORIDA,FL,BRADFORD,12007,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3325,11635,0.29
2012,FLORIDA,FL,BREVARD,12009,US PRESIDENT,BARACK OBAMA,DEMOCRAT,122993,285559,0.43
2012,FLORIDA,FL,BROWARD,12011,US PRESIDENT,BARACK OBAMA,DEMOCRAT,508312,756422,0.67
2012,FLORIDA,FL,CALHOUN,12013,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1664,6152,0.27
2012,FLORIDA,FL,CHARLOTTE,12015,US PRESIDENT,BARACK OBAMA,DEMOCRAT,35906,84682,0.42
2012,FLORIDA,FL,CITRUS,12017,US PRESIDENT,BARACK OBAMA,DEMOCRAT,28460,73935,0.38
2012,FLORIDA,FL,CLAY,12019,US PRESIDENT,BARACK OBAMA,DEMOCRAT,25759,96589,0.27
2012,FLORIDA,FL,COLLIER,12021,US PRESIDENT,BARACK OBAMA,DEMOCRAT,51698,149112,0.35
2012,FLORIDA,FL,COLUMBIA,12023,US PRESIDENT,BARACK OBAMA,DEMOCRAT,8462,27163,0.31
2012,FLORIDA,FL,DESOTO,12027,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4174,9865,0.42
2012,FLORIDA,FL,DIXIE,12029,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1798,6941,0.26
2012,FLORIDA,FL,DUVAL,12031,US PRESIDENT,BARACK OBAMA,DEMOCRAT,196737,411848,0.48
2012,FLORIDA,FL,ESCAMBIA,12033,US PRESIDENT,BARACK OBAMA,DEMOCRAT,58185,148502,0.39
2012,FLORIDA,FL,FLAGLER,12035,US PRESIDENT,BARACK OBAMA,DEMOCRAT,23207,50595,0.46
2012,FLORIDA,FL,FRANKLIN,12037,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1845,5474,0.34
2012,FLORIDA,FL,GADSDEN,12039,US PRESIDENT,BARACK OBAMA,DEMOCRAT,15770,22499,0.7
2012,FLORIDA,FL,GILCHRIST,12041,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1885,7909,0.24
2012,FLORIDA,FL,GLADES,12043,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1603,3989,0.4
2012,FLORIDA,FL,GULF,12045,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2014,7108,0.28
2012,FLORIDA,FL,HAMILTON,12047,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2228,5407,0.41
2012,FLORIDA,FL,HARDEE,12049,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2463,7226,0.34
2012,FLORIDA,FL,HENDRY,12051,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4751,10185,0.47
2012,FLORIDA,FL,HERNANDO,12053,US PRESIDENT,BARACK OBAMA,DEMOCRAT,37830,83667,0.45
2012,FLORIDA,FL,HIGHLANDS,12055,US PRESIDENT,BARACK OBAMA,DEMOCRAT,16148,42444,0.38
2012,FLORIDA,FL,HILLSBOROUGH,12057,US PRESIDENT,BARACK OBAMA,DEMOCRAT,286467,542102,0.53
2012,FLORIDA,FL,HOLMES,12059,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1264,8274,0.15
2012,FLORIDA,FL,INDIAN RIVER,12061,US PRESIDENT,BARACK OBAMA,DEMOCRAT,27492,71464,0.38
2012,FLORIDA,FL,JACKSON,12063,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7342,20941,0.35
2012,FLORIDA,FL,JEFFERSON,12065,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3945,7808,0.51
